tweet,label_kenaikanbbm,label_kesehatanAPBN,label_omnibus_law,label_kenaikanppn,label_pemerintah
"Dukungan GSBI Sumatera Utara kepada aksi 10 Oktober 2022 dari Aliansi Aksi Sejuta Buruh [AASB]
  
  Cabut Omnibus Law, Turunkan Harga BBM, Naikan Upah buruh tahun 2023! 
  @GSBIPusat
  @GsbiJawa
  @gsbi_jv
  @GSBI_DIY
  @RoedyHaBiDa
  @NurhayatiAni74
  @irul_gsbi
  @SbmeGsbiKFN
  @AltoPtp",0.0,0.5,0.0,0.5,0.0
"Berbagai elemen masyarakat menolak UU bermuatan banyak pasal yang dianggap mengakomodir kepentingan pengusaha ini. Bahkan, pada 22 November 2021, MK menyatakan bahwa UU Cipta Kerja inkonstitusionalitas bersyarat. 
  
  Inilah 6 dokumenter tentang Omnibus Law.
  
  http://bit.ly/DemiSatuPersen",0.5,0.5,0.0,0.5,0.0
"Celakanya UU omnibus law tidak seorangpun yang tahu apa itu isi UU sebelum ketuk palu, dan celaka lagi terdapat berbagai kesalahan, dan tidak tahu pula siapa yang memperbaikinya.",0.5,0.5,0.0,0.5,0.0
"siapa yg sejahtera? jangan selalu mengatasnamakan untuk kesejahteraan rakyat! FAKTANYA presiden 
  @jokowi
  dari pdip hanya mensejahterakan dirinya, keluarganya dan kelompoknya saja! Sedangkan rakyat dihantam dengan UU #OMNIBUSLAW Habaib, Ulama dan Aktivitis dikriminalisasi!",0.5,0.5,0.0,0.5,0.0
"Hebat! Dulu sebelum ada omnibus law gajiku juga hampir tembus 2 digit kalau lembur full Sabtu Minggu jadi kuli pabrik, tapi sekarang walaupun lembur Sabtu Minggu ga bisa ngerasain gaji gede kayak dulu lagi , tapi aku tetep bersyukur kok karna masih bisa kerja",0.5,0.5,0.0,0.5,0.0
KSPI Tagih Komitmen Gubernur Jatim Untuk Menolak Kenaikan BBM dan Tolak Omnibuslaw http://dlvr.it/SZxvxs,0.0,0.5,0.0,0.5,0.0
"Sejumlah organisasi buruh menggelar unjuk rasa di sekitar kawasan Patung Kuda, Jakarta Pusat, Rabu (12/10). Salah satu tuntutannya adalah menolak kenaikan BBM dan Omnibus Law.
  
  #partaiburuh #demo #buruh #demoburuh #patungkuda #hargabbmnaik #omnibuslaw #demojakarta",0.0,0.5,0.0,0.5,0.0
"Siap demo lagi?
  - Tolak kenaikan harga BBM
  - Tolak omnibus law UU Cipta kerja
  - Naikkan UMK/UMSK tahun 2023 sebesar 13 persen
  - Tolak ancaman PHK di tengah resesi global
  - Reforma agraria, dan sahkan RUU PRT
  https://bisnis.tempo.co/read/1643316/demo-12-oktober-serikat-buruh-usung-enam-tuntutan?utm_campaign=Bisnis_MF&utm_source=Twitter&utm_medium=AudevÃ¢â‚¬Â¦
  
  #MundurDaripadaKecebur 
  #MundurDaripadaKecebur",0.0,0.5,0.0,0.5,0.0
"BURUH AKAN GELAR DEMO BESAR-BESARAN SEREMPAK DI 34 PROVINSI DI INDONESIA PADA 12 OKTOBER 2022 MENUNTUT TOLAK KENAIKAN BBM , TOLAK OMNIBUS LAW, NAIKAN UMK TAHUN 2023",0.0,0.5,0.0,0.5,0.0
Kayak lagi baca omnibus law.,0.5,0.5,0.5,0.5,0.5
"OMNIBUS LAW ITU PRODUK PENJAJAH.
  
  Untuk melindungi antek2 penjajah yang palsukan ijazah, dibuatlah pasal yang tidak mempidanakan pemalsu ijazah.
  
  27 APRIL 2020:
  
  https://jpnn.com/news/omnibus-law-legalkan-penggunaan-ijazah-dan-gelar-palsuÃ¢â‚¬Â¦
  
  #IjazahPalsuRajaNgibul 
  #IjazahPalsuRajaNgibul",0.5,0.5,0.0,0.5,0.0
"Aksi 10.10.22 
  
  Aliansi Sejuta Buruh 
  
  Batalkan Kenaikan harga BBM
  Hapuskan UU Omnibus Law
  Tolak RKUHP
  Tegakan Supremasi Hukum
  
  Selengkapnya di tube Migran tv
  
  https://youtu.be/rs9xgt42KEQ",0.0,0.5,0.0,0.5,0.0
"Pernah...meski jarak jauh tp sangat terasa perih dimata tp blm sampai sesak nafas.
  *Depan Gedung MPR...Okt 2020 (Omnibus Law)",0.5,0.5,0.5,0.5,0.5
"2 tahun lalu....
  
  Penggiringan Publik Agar Judicial Review UU Omnibus Law ke MK",0.5,0.5,0.5,0.5,0.5
"Hahahaha ..
  Rejim Jokowi isi nya pengusaha (anak cucu cicit) kroni orba dan jendral TOP orde baru semua ... Ditambah Prabowo masuk, makin kental Jokowi rasa orde baru nya..
  
  Dan rasa orde baru rejim jokowi makin dirasakan sejak omnibuslaw hingga hari ini..",0.5,0.5,0.0,0.5,0.0
"Dengan OmnibusLaw Pemerintah melakukan penyederhanaan, sinkronisasi, dan pemangkasan regulasi yg menghambat penciptaan lapanga #jokowihebat",0.5,0.5,1.0,0.5,1.0
"Spanduk dengan panjang sekitar 4 meter itu berisi 6 tuntutan yakni, tolak kenaikan harga BBM, tolak omnibuslaw UU Cipta Kerja, naikan UMK/P tahun 2023 sebesa...",0.0,0.5,0.0,0.5,0.0
"Untuk mewujudkan potensi ekonomi digital Indonesia yang besar dengan OmnibusLaw, Pemerintah membuat infrastruktur, meningkatka #jokowihebat",0.5,0.5,1.0,0.5,1.0
"lama2 ke bongkar juga, mulai dari DANA PEN, penyalahgunaan DANA PEN, hingga Insentif Pajak bagi pelaku yang memperoleh DANA PEN. Gara2 Perpu No.1 soal Corona th 2020 yg diubah jd UU No.2 Corona th 2020. Sebelum Omnibus Law disahkan",0.5,0.5,0.5,0.5,0.0
"13.06 #LiputanSONORA - Siang ini, Massa Buruh dari berbagi Serikat dan Federasi Buruh berunjuk rasa di kawasan Patung Kuda Jakpus. Mereka meminta pencabutan UU Omnibus Law Cipta Kerja, Batalkan Kenaikan Harga BBM dan Tolak RUU KUHP.
  by 
  @SaortuaMarbun",0.0,0.5,0.0,0.5,0.0
"perkara kanjuruhan si baru acab pada nongol, pas tolak RUU KUHP, UU KPK, Omnibuslaw pada kemane si kontol?",0.5,0.5,0.5,0.5,0.5
"DPC KSPSI Kobar serahkan 4 petisi, tolak omnibuslaw, stop pembahasan RUU KUHP, tolak pengisian BBM menggunakan sistem aplikasi, kembalikan PP 78 thn 2015",0.0,0.5,0.0,0.5,0.0
"Sudah saya bedek. Ndak kaget.
  Omnibus law 2020 Jogja ngrasakne, gas e njebluk persis nengarep cokor. Rasane nauzubillah istimiwir. Dan jebulnya kok expired~",0.5,0.5,0.5,0.5,0.5
Omnibuslaw di masa pemerintahan #Jokowi mendukung investasi dan penegakan hukum termasuk menjadikan #PapuaAmanKondusif,0.5,0.5,1.0,0.5,1.0
"Utk kesekian kalinya nonton film setan-setanan di bioskop
  
  Film-film setan di Indonesia gak ada satupun yg bikin takut 
  
  Yg bikin takut justru,
  Omnibus law
  Utang luar negeri
  Kongkalikong korporatokrasi
  Politisasi sepak bola Indonesia",0.5,0.5,0.0,0.5,0.0
"OPTIMALKAN PENGAWASAN, KONGLOMERASI KEUANGAN MASUK OMNIBUS LAW",0.5,0.5,0.5,0.5,0.5
"Bentuk UU baru """"omnibus law"" lembaga keamanan nasional"" bisa jadi pilihan buat revisi banyak UU tersebut. (Syarat & ketentuan berlaku, biar nggak jadi UU cipta kerja 2.0)",0.5,0.5,0.5,0.5,0.5
"KAWAL JANGAN LENGAH DOK! PDSI Dukung RUU Omnibus Law Kesehatan, Kecuali Pasal Ini",0.5,0.5,1.0,0.5,1.0
"cuma mau ngerekap aja:
  - Omnibus law disahkan pdhl didemo
  - Pegawai KPK tes TWK
  - Pemindahan IKN yg jadi beban APBN
  - Demo masyakat P.Komodo
  - Kelangkaan minyak goreng
  - Kebocoran data
  - Kenaikan harga BBM
  
  kira-kira dosa apa jkw sampe negeri yg dipimpinnya isinya bencana terus?",0.0,0.0,0.0,0.5,0.0
"Pemilu dr dulu sampao kemaren tak lebih dr sirkulasi elit.
  
  Rakyat hanya ketiban getahx. 
  
  Adakah Capres yg berani garansi cabut Omnibuslaw, Cabut Darurat Pandemi?
  
  Coba kalian sebut?",0.5,0.5,0.0,0.5,0.0
"Berani Tolak Omnibuslaw, Buruh Pamekasan Deklarasikan LaNyalla The Next President RI 2024",0.5,0.5,0.0,0.5,0.0
PKS Kecewa Pasal Sanksi Pidana dalam UU Omnibuslaw Dihapus,0.5,0.5,0.0,0.5,0.5
"Ada Perfect Storm Ekonomi Global, Ketua OJK Bicara Solusi dengan Omnibus Law",0.5,0.5,1.0,0.5,0.5
"Garda terdepan sebuah bangsa dan negara: pangan, pendidikan dan kesehatan. DAN LUAR BIASA REJIM JOKOWI PERIODR AKHIR INI DENGAN RUU OMNIBUS LAW waw whew wowwww DIOBRAK-ABRIK DIACAK-ACAK gak tau dah bisa kagak kembali kepada khittah kewarasan neh republik setelah doi",0.5,0.5,0.0,0.5,0.0
"Ã¢â‚¬Å“Saya merasa enggak ada job security, proteksi untuk pekerja itu enggak ada, justru celah di omnibus law itu dimanfaatkan oleh perusahaan ketika memecat kami.Ã¢â‚¬Â #publisherstory BBC News Indonesia",0.5,0.5,0.0,0.5,0.0
Pengawasan Kripto Masuk ke dalam Omnibus Law Keuangan,0.5,0.5,0.5,0.5,0.5
Pada awalnya UU ini diklaim akan menciptakan lapangan pekerjaan dan meningkatkan perlindungan terhadap tenaga kerja. Nyatanya UU Omnibus Law justru merugikan pekerja dan menguntungkan kapitalis.,0.5,0.5,0.0,0.5,0.0
"2020, gerakan tolak omnibus law. Saya masih punya sentimen, banyak kawan buruh yang sambat sampai hari ini pasca UU ciptaker sah.",0.5,0.5,0.0,0.5,0.0
"SPSI Tolak Omnibus Law, BPJ: Poin Kurang Pas Usulkan untuk Dibahas",0.5,0.5,0.0,0.5,0.0
"PDSI Dukung RUU Omnibuslaw Kesehatan, Tetap Tolak Organisasi Tunggal",0.5,0.5,1.0,0.5,1.0
Pengawasan Konglomerasi Sektor Keuangan Masuk Omnibus Law,0.5,0.5,0.5,0.5,0.5
"Berani Tolak Omnibuslaw, Buruh Pamekasan Deklarasikan LaNyalla The Next President RI 2024 https://timesindonesia.co.id/i/431697 #timesindonesia",0.5,0.5,0.0,0.5,0.0
06 Oktober 2022: Konsolidasi Aksi Tolak Omnibus Law 10.10.22 di Sekretariat Dalam PTP. SBGTS-GSBI PT. Beesco Indonesia Karawang,0.5,0.5,0.5,0.5,0.5
"BURUH DEMO TUNTUT TURUNKAN BBM DAN CABUT OMNIBUS LAW! KALAU TIDAK, PAK JOKOWI MUNDUR!!",0.0,0.5,0.0,0.5,0.0
"Penyesuaian Ciptaker ke peraturan turunan aja belum beres, udah mau dibahas RUU tentang Kesehatan (Omnibus Law) aja ini",0.5,0.5,0.0,0.5,0.0
"Haloo 
  @beautydyah
  Selamat membaca!
  ""Membaca RUU Omnibus Law Sektor Kesehatan ini menarik krn mengubah banyak hal dari Sistem Kesehatan dan Sistem Pendidikan Tenaga Kesehatan. 
  Salah satunya adlh RS Pendidikan sebagai salah...""",0.5,0.5,1.0,0.5,1.0
"*_Aksi Buruh: Cabut Omnibus Law / UU CIPTA KERJA NO 11 TAHUN 2020_*
  
  Selengkapnya klik : 
  *https://jakartasatu.com/2022/10/10/aksi-buruh-cabut-omnibus-law-uu-cipta-kerja-no-11-tahun-2020/Ã¢â‚¬Â¦*",0.5,0.5,0.0,0.5,0.0
Pengamat Sebut RUU Omnibus Law Keuangan Potensi Bawa Masalah Baru bagi Bank,0.5,0.5,0.0,0.5,0.0
"Capres itu ialah Airlangga Hartarto dengan magnum opusnya yakni Omnibus Law Cipta Kerja, kalau anda ndak dukung dia berarti menurut anda Airlangga Hartarto tidak punya integritas jaga Pancasila, NKRI dan BTI.",0.5,0.5,0.5,0.5,0.5
"Semangatnya omnibus law sepertinya begitu dok, di bidang lain juga. Kebijakan banyak dikendalikan ke pusat, dengan tujuan agar selaras.",0.5,0.5,0.5,0.5,0.5
"IDI Tolak RUU Kesehatan Omnibus Law Anggap Tak Ada Urgensi
  Klik untuk baca:",0.5,0.5,0.0,0.5,0.0
"Revisi UU yg melemahkan KPK, omnibus law itu produk jaman presiden siapa?",0.5,0.5,0.0,0.5,0.0
Pengawasan Kripto Masuk Dalam Omnibus Law Keuangan https://ekbis.harianjogja.com/read/2022/10/11/502/1114271/pengawasan-kripto-masuk-dalam-omnibus-law-keuangan?utm_source=dlvr.it&utm_medium=twitterÃ¢â‚¬Â¦ #beritajogja #jogja #jogjaistimewa,0.5,0.5,0.5,0.5,0.5
....IKN & Omnibuslaw,0.5,0.5,0.5,0.5,0.5
"Patut diduga Prabowo maju lagi karena dorongan para kader penjilat yang selalu memberikan harapan palsu, padahal aktualnya para pendukungnya 2019 lalu sudah pada kecewa apalagi dengan 
  @Fraksi_Gerindra
  yang dengan jelas menjadi suksesor Omnibus Law",0.5,0.5,0.0,0.5,0.0
"Rancangan regulasi yang sebelumnya diusulkan Kementerian Keuangan itu belakangan berubah menjadi Rancangan Undang-Undang Pengembangan dan Penguatan Sektor Keuangan (RUU P2SK), yang diklaim menjadi inisiatif Dewan Perwakilan Rakyat (DPR). #KoranTempo",0.5,0.5,0.5,0.5,0.5
"Yuk, kawal bersama RUU Omnibus Law Kesehatan
  
  Pastikan transformasi sistem kesehatan yang lebih baik
  
  -SELESAI-",0.5,0.5,1.0,0.5,1.0
"Aksi Serempak, 50 Ribu Buruh KSPI Geruduk Istana Tolak Kenaikkan BBM dan Omnibus Law: Dalam rangka merespon kenaikkan bahan bakar minyak (BBM) dan Undang - undang Cipta Kerja/Omnibus Law buruh yang tergabung kedalam Konfedera",0.0,0.5,0.0,0.5,0.0
"Omnibus Law Keuangan Paksa Bank Ikut Suku Bunga Acuan BI, Nasib Emiten Bank Kecil?",0.5,0.5,0.5,0.5,0.5
"Demo omnibus law
  Duren 3
  Bom panci
  Gas air mata di 411
  Puluhan klo bkn ratusan kasus mega korupsi yg paling fenomenal korupsi Bansos, harun masiku , jaksa pinangki
  dan
  Masih berderet kasus lainnya",0.5,0.5,0.5,0.5,0.5
Iya saya sbg buruh paling benci sama produk UU omnibus law. Hawa oligarkinya terlihat bgt,0.5,0.5,0.0,0.5,0.0
Mereka sudah persiapkan lewat uu omnibuslaw pemalsuan izasah tidak dipenjara tapi cuma di denda 500jt.,0.5,0.5,0.5,0.5,0.5
"Soal matiin mic, loe baca deh di sini biar jelas. Tapi jangan baper kalo sudah tau kenapa mic itu bisa mati ya !!!",0.5,0.5,0.5,0.5,0.5
Mahasiswa dan pelajar yg mati ketika menolak UU KPK dan UU omnibus law jangan dilupakan,0.5,0.5,0.0,0.5,0.0
"Di saat partai lain dukung Omnibuslaw, dukung RUU TPKS yang feminis liberal itu, dukung RUU IKN, dukung kenaikan harga BBM. Cuma PKS yang menolak semua itu.
  
  Yuk 2024 kasih suara untuk PKS.",0.5,0.5,0.5,0.5,0.5
"Mereka bikin produk UU omnibus Law aja sudah layak dimaki hancur, kog malah tersinggung",0.5,0.5,0.0,0.5,0.0
Omnibus Law Jasa Keuangan Angin Segar Penyelesaian Kasus Asuransi?,0.5,0.5,0.5,0.5,0.5
Demo turunin bbm sama penghapusan uu omnibuslaw,0.0,0.5,0.0,0.5,0.0
"Bagaiamana dengan uu kpk, omnibus law, Sambo, kenaikan harga energi?",0.5,0.5,0.5,0.5,0.5
"Mensejahterakan rakyat dengan menaikan harga BBM, melegalkan tenaga kerja sistem outsourching, menurunkan pesangon pekerja dengan OMNiBUS LAW. ?",0.0,0.5,0.0,0.5,0.0
"Mending berpihak ke parpol
  Daripada berpihak ke oligarki
  Coba
  Minyak goreng dimahalin
  Bbm dinaikin kualitas dikurangi
  Kpk dilemahkan
  Uu omnibus law/ciptaker dibela
  Polisi dibuat superbody
  Semua itu kepentingan siapa ?",0.0,0.0,0.0,0.5,0.0
Sama Omnibus Law,0.5,0.5,0.5,0.5,0.5
Pengacara Hotman Paris mengklaim sejumlah pasal di dalam OmnibusLaw menguntungkan buruh. Setidaknya ada 10 pasal yg atur ancam #jokowihebat,0.5,0.5,1.0,0.5,1.0
"Badan Legislasi DPR, Kemenkumham, dan DPD RI umumkan Omnibus Law Kesehatan masuk dalam program legislasi nasional (Prolegnas) 2023 (26/9)",0.5,0.5,0.5,0.5,0.5
"Kemenkes sampaikan dua tujuan utama Omnibus Law Kesehatan:
  
  Pertama, menciptakan sinkronisasi peraturan perundangan terkait kesehatan serta meningkatkan kapasitas dan ketahanan kesehatan",0.5,0.5,0.5,0.5,0.5
"Kalo DPR punya perasaan, ga mungkin dirancang UU omnibus law. Kalo DPR punya perasaan, ga mungkin demo rusuh karena pada nyatanya sering banget ga ada perwakilan yg mau mediasi sama massa. Coba kakaknya liat deh gimana demokrasi di negara barat. Saya rasa ini belum ada apa-apanya",0.5,0.5,0.0,0.5,0.0
"Jangan sampai terulang kembali status cacat formil pada Omnibus Law Kesehatan sebagaimana terjadi pada UU CK, antara lain akibat proses perumusan yang tidak melibatkan partisipasi publik yang luas",0.5,0.5,0.0,0.5,0.0
Demo pas omnibuslaw aja pake gas air mata kadaluarsa,0.5,0.5,0.5,0.5,0.5
Selain itu bisa juga sudah kadaluarsa gas airmatanya jadi lebih beracun daripada sebelumÃ‚Â²nya. Soalnya menurut pengalaman ketika demo besar di Jakarta (omnibuslaw) kemarin gas airmata yg kadaluarsa sangat kuat.,0.5,0.5,0.5,0.5,0.5
"Menurut Luhut, kalau tidak ada suntikan APBN, proyek kereta cepat terancam mangkrak. Maka, melalui Perpres No 93/2021, pemerintah membolehkan APBN membiayai kereta cepat. Apakah ini berarti penyimpangan skema b-to-b, dan secara implisit menjadi b-to-g?",0.5,0.5,0.5,0.5,0.0
"B to B, tapi kok pakai APBN ? Beginilah kalau pakai moto Luhut selalu benar",0.5,0.0,0.5,0.5,0.0
"[PENGUMUMAN TAHAP SEMIFINAL REGIONAL]
  
  Halo, Generasi Muda!
  
  Selamat kepada para pemenang tahap semifinal regional
  
  Perjuangan belum berakhir! Yuk persiapkan diri dan tim terbaik kalian, sampai bertemu di tahap berikutnya!
  
  #DebatAPBN2022
  #OlimpiadeAPBN2022Ã¢ÂÂ£
  #UangKita",0.5,0.5,0.5,0.5,0.5
"Ã§Â¦ÂÃ¥Â²Â¡Ã§Å“Å’Ã£ÂÂ§Ã¥Â½Â¼Ã¥Â¥Â³Ã¥â€¹Å¸Ã©â€ºâ€ Ã¤Â¸Â­Ã£ÂÂ§Ã£Ââ„¢Ã¯Â¼Â
  16Ã¦Â­Â³Ã£Ââ€¹Ã£â€šâ€°26Ã¦Â­Â³Ã£ÂÂ®Ã¥Â¥Â³Ã¦â‚¬Â§Ã£â‚¬ÂDMÃ¤Â¸â€¹Ã£Ââ€¢Ã£Ââ€žÃ¯Â¼Â
  #Ã¥Â½Â¼Ã¥Â¥Â³Ã¥â€¹Å¸Ã©â€ºâ€ Ã¤Â¸Â­Ã©Â«ËœÃ¦ Â¡Ã§â€Å¸ 
  #Ã¥Â½Â¼Ã¥Â¥Â³Ã¥â€¹Å¸Ã©â€ºâ€ Ã¤Â¸Â­
  #Ã¥Â½Â¼Ã¥Â¥Â³Ã¥â€¹Å¸Ã©â€ºâ€ Ã¤Â¸Â­Ã§Â¦ÂÃ¥Â²Â¡
  #Ã¥Â¹Â´Ã¤Â¸Å Ã¥Â½Â¼Ã¥Â¥Â³
  #Ã¥Â¥Â³Ã¥Â­ÂÃ©Â«ËœÃ§â€Å¸Ã£ÂÂ¨Ã§Â¹â€¹Ã£ÂÅ’Ã£â€šÅ Ã£ÂÅ¸Ã£Ââ€ž",0.5,0.5,0.5,0.5,0.5
Dalam penyesuian harga BBM memberikan dampak positif pada APBN negara tahun 2022.,0.5,1.0,0.5,0.5,0.5
"Training activities at 2nd APBn Makum. 
  @assampolice
  @CMOfficeAssam",0.5,0.5,0.5,0.5,0.5
"18) Terakhir, arah APBN adalah utang yang dikelola lebih efisien sejalan dengan penurunan defisit dan pemanfaatan SAL. Pengelolaan utang yang prudent, didukung peningkatan pendapatan negara dan kualitas belanja yang lebih baik adalah bentuk komitmen pemerintah dalam menyehatkan APBN.",0.5,1.0,0.5,0.5,1.0
Sebanyak Rp392 T #UangKita telah dianggarkan untuk memberi manfaat pada masyarakat Indonesia. #UangKitaBuatApa,0.5,0.0,0.5,0.5,0.5
"Keseimbangan Primer APBN 2021: minus Rp431,57 Triliun. Proyeksi IMF terkini memprakirakan minus Rp327,43 T pada 2022, dan masih bernilai minus hingga 2027. Keseimbangan Primer bernilai minus artinya seluruh pelunasan pokok dan bunga utang memakai sumber dana dari utang baru.",0.5,0.0,0.5,0.5,0.5
"Bunga Utang Naik Terus Bahkan Meroket, Pemerintah harus Hati-Hati 
  
  Pembiayaan utang tinggi = makin sedikit porsi APBN yang bisa digunakan untuk belanja produktif = menghambat kemajuan ekonomi.",0.5,0.0,0.5,0.5,0.5
"Training activities at 15th APBn Eraligool. 
  @assampolice
  @CMOfficeAssam",0.5,0.5,0.5,0.5,0.5
"Anggaran Polri di APBN Indonesia nomor tiga terbesar. Rententan insiden ketidakprofesionalan, termasuk saat mengamankan Stadion Kanjuruhan, membuat polri disorot negatif di medsos. https://bit.ly/3fSRdR5",0.5,0.0,0.5,0.5,0.5
"Training activities at 24th APBn Charaimari. 
  @assampolice
  @CMOfficeAssam",0.5,0.5,0.5,0.5,0.5
"Defisit APBN Indonesia secara nominal diproyeksikan IMF menurun pada 2022 dan 2023, dan meningkat mulai 2024, mencapai Rp727 T pada 2027. Secara rasio atas PDB, diproyeksikan penurunan perlahan hingga tahun 2027. Namun rasionya masih tetap lebih lebar dari era sebelum pandemi.",0.5,1.0,0.5,0.5,0.5
"Bangladesh relocated 1103 #Rohingya to #Bhasanchar.Since December last year, the Bangladesh government has sent more than 30 thousand Rohingyas to Bhasanchar in 17 phases.
  : APBN",0.5,0.5,0.5,0.5,0.5
"Buzzer Iwan Budianto lu wkwkw
  
  TGIPF harusnya memberi saran ke 
  @jokowi
  :
  
  ""Pemerintah Indonesia minta FIFA dan AFC membentuk tim untuk ambil alih dan menjalankan organisasi PSSi sambil proses perbaikan sistem dan Statuta Organisasi Bola di Indonesia. Gaji mereka ditanggung APBN.""",0.5,0.5,0.5,0.5,0.5
"Belanja produk dalam negeri jadi salah satu cara menjaga APBN tetap sehat.
  
  ""belanja produk dalam negeri sangat-sangat penting, dan harusnya bukan hanya jadi gerakannya APBN tapi menjadi gerakan seluruh perekonomian kita, belanja produk dalam negeri,"" kata Wamenkeu 
  @SuaNazara",0.5,0.5,0.5,0.5,0.5
"Subsidi BBM terlalu bebani APBN yang harusnya bisa ke tempat yang lain, yuk dukung
  
  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #SemuaDemiKesejahteraan #CerdasPakaiBBM #BijakPakaiBBM Jawa Barat",1.0,0.0,0.5,0.5,1.0
Kereta cepat jakarta bandung kenapa ga diusut sekalian... jelas perencanaan awal b to b... sekarang udah disuntik apbn lho pak...,0.5,0.0,0.5,0.5,0.0
"Cara menguras APBN yang efektif tuh gini, Fir !",0.5,1.0,0.5,0.5,0.5
"APBN harus digunakan untuk sebesar-besarnya kepentingan umum guna menyejahterakan rakyat. Bukan justru digunakan untuk mengerjakan proyek yang tidak berkorelasi langsung dengan kebutuhan rakyat. Ini perkara prioritas dan keberpihakan
  
  || 
  @AnisbyarwatiPKS
  #fraksipksdprri",0.5,0.5,0.5,0.5,1.0
"Proyek mercusuar sekadar supaya dapat tepuk tangan gemuruh dari segala penjuru Nusantara. Hasilnya, APBN compang-camping digerogoti kereta Cina.",0.5,0.0,0.5,0.5,0.5
"Kalau Geng nya Masikhu berkuasa lagi, Dijamin APBN bakalan BURES lagi.
  Dan bahayanya, jika Penggemar Bokep itu menang, maka Generasi kedepan bakal tenggelam dalam perbokepan.
  
  NGERIK....",0.5,0.0,0.5,0.5,0.5
"ThatÃ¢â‚¬â„¢s tough. Body & mind working in sync. At 9th APBn Barhampur. 
  @assampolice
  @CMOfficeAssam",0.5,0.5,0.5,0.5,0.5
"Penyesuaian harga BBM bertujuan untuk mengurangi beban APBN, sehingga kami masyarakat Kalimantan Utara mendukung
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",1.0,0.5,0.5,0.5,1.0
"APBN terbebani dengan subsidi BBM. aceh. #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",1.0,0.0,0.5,0.5,1.0
"The girls at 8th APBn. 
  @assampolice
  @CMOfficeAssam",0.5,0.5,0.5,0.5,0.5
"Kesetaraan hukum. KPK wajib usut semua dugaan korupsi, baik di pemerintah daerah maupun pemerintah pusat: Formula-E, Mandalika, Kereta Cepat Jakarta Bandung, Jalan Tol BUMN Karya, Dana Bansos, Dana Penanganan Covid dan Pemulihan Ekonomi Nasional.",0.5,0.0,0.5,0.5,0.5
"BUZZERRP ITU MERUSAK SYSTEM BERMASYARAKAT dalam negara kesatuan republik Indonesia 
  
  Dan mereka merusak masyarakat tapi DI BIAYAI APBN MELALUI PEJABAT PEMERINTAHAN 
  
  ini Penyelenggara Negara INKONSTITUSIONAL UUD'45 dan PANCASILA 
  
  TANGKAP MEREKA",0.5,0.0,0.5,0.5,0.0
Ada Uang Rp 747 Triliun di APBN dan APBD yang Bisa Dipakai Beli Produk Dalam Negeri,0.5,0.5,0.5,0.5,0.5
"Jadi paling bener sarannya ya, Pake BPJS. Kita gorong-royong senegara, bantu subsidi silang masyarakat lain. Makin sukses BPJS, makin banyak yg kebantu, bukan cuma segelintir agen.",0.5,0.5,0.5,0.5,0.5
"Gue penduduk Jakarta yang berseberangan dengan junjungan loe,dan gue bayar pajak..uang APBN dipake untuk FE..
  Wajar dong gua pingin tahu bukti transfernya..
  Masalah buat loe..?",0.5,0.0,0.5,0.5,0.0
"Alih-alih mengevaluasi secara independen hampir 2 tahun vaksin covid diluncurkan, apakah resiko menyebabkan kerugian kesehatan lebih besar daripada manfaatnya, mereka lebih memilih menghabiskan waktu dan APBN untuk mencoba menyuntik mereka yang belum dinyatakan sakit dan mati, Pandemi yang aneh.",0.5,0.0,0.5,0.5,0.0
"NKRI MENANGIS 
  
  1. Upah buruh minimum
  2. Harga-harga naek
  3. Investor KARPET MERAH
  4. JKN diskriminasi
  5. Investor di IKN 160 tahun pakai tanah 
  6. BBM naik gak perduli
  7. Minyak goreng maling 110 trilliun Surya =
  8. Kereta cepat APBN",0.0,0.0,0.0,0.5,0.0
"Jasa marga, dan PTPN VIII. Saya yakin kok, ke depannya 4 bumn ini ga akan sanggup untuk menanggung beban utang kcic endingnya harus di subsidi dari APBN yang akan dibebankan ke rakyat. Masa sih, ki Demang ini suka ngaco. Ayo kita buka fakta dan data tentang kcic ini. Lihat",0.5,0.0,0.5,0.5,0.5
Dukung program pemerintah dalam menyikapi penyesuaian harga BBM. Pemerintah melakukan penyesuian harga BBM untuk menghindari krisis APBN.,1.0,0.5,0.5,0.5,1.0
"Zulfan Orang goblok... Penikmat APBN tpi nyinyir ke pemerintah 
  @KSPgoid
  pasukan nya 
  @PlateJohnny",0.5,0.5,0.5,0.5,0.5
