tweet,date,retweet,reply,like,name,username,,label_kenaikanbbm,label_kesehatanAPBN,label_omnibus_law,label_kenaikanppn,pemerintah
"Kesetaraan hukum. KPK wajib usut semua dugaan korupsi, baik di pemerintah daerah maupun pemerintah pusat: Formula-E, Mandalika, Kereta Cepat Jakarta Bandung, Jalan Tol BUMN Karya, Dana Bansos, Dana Penanganan Covid dan Pemulihan Ekonomi Nasional.",14-Oct-22,161,8,328,Anthony Budiawan,@AnthonyBudiawan,,0.5,0,0.5,0.5,0.5
"BUZZERRP ITU MERUSAK SYSTEM BERMASYARAKAT dalam negara kesatuan republik Indonesia 
  
  Dan mereka merusak masyarakat tapi DI BIAYAI APBN MELALUI PEJABAT PEMERINTAHAN 
  
  ini Penyelenggara Negara INKONSTITUSIONAL UUD'45 dan PANCASILA 
  
  TANGKAP MEREKA",17-Oct-22,1,0,2,Saut Aritonang,@SautAritonang11,,0.5,0,0.5,0.5,0
Ada Uang Rp 747 Triliun di APBN dan APBD yang Bisa Dipakai Beli Produk Dalam Negeri,17-Oct-22,0,0,0,LIPUTAN6,@liputan6dotcom,,0.5,0.5,0.5,0.5,0.5
"Jadi paling bener sarannya ya, Pake BPJS. Kita gorong-royong senegara, bantu subsidi silang masyarakat lain. Makin sukses BPJS, makin banyak yg kebantu, bukan cuma segelintir agen.",16-Oct-22,89,12,466,Turunkan pos anggaran kepolisian di APBN,@rednesia,,0.5,0.5,0.5,0.5,0.5
"Gue penduduk Jakarta yang berseberangan dengan junjungan loe,dan gue bayar pajak..uang APBN dipake untuk FE..
  Wajar dong gua pingin tahu bukti transfernya..
  Masalah buat loe..?",13-Oct-22,7,3,48,Padmavati Pratiwi,@PadmavatiPrati1,,0.5,0,0.5,0.5,0
"Alih-alih mengevaluasi secara independen hampir 2 tahun vaksin covid diluncurkan, apakah resiko menyebabkan kerugian kesehatan lebih besar daripada manfaatnya, mereka lebih memilih menghabiskan waktu dan APBN untuk mencoba menyuntik mereka yang belum dinyatakan sakit dan mati, Pandemi yang aneh.",14-Oct-22,6,0,12,Banyoe Biroe,@_Banyoe,,0.5,0,0.5,0.5,0
"NKRI MENANGIS 
  
  1. Upah buruh minimum
  2. Harga-harga naek
  3. Investor KARPET MERAH
  4. JKN diskriminasi
  5. Investor di IKN 160 tahun pakai tanah 
  6. BBM naik gak perduli
  7. Minyak goreng maling 110 trilliun Surya =
  8. Kereta cepat APBN",9-Oct-22,9,1,20,Saut Aritonang,@SautAritonang11,,0,0,0,0.5,0
"Jasa marga, dan PTPN VIII. Saya yakin kok, ke depannya 4 bumn ini ga akan sanggup untuk menanggung beban utang kcic endingnya harus di subsidi dari APBN yang akan dibebankan ke rakyat. Masa sih, ki Demang ini suka ngaco. Ayo kita buka fakta dan data tentang kcic ini. Lihat",16-Oct-22,1,1,3,kucing kompor,@kidemangkompor,,0.5,0,0.5,0.5,0.5
Dukung program pemerintah dalam menyikapi penyesuaian harga BBM. Pemerintah melakukan penyesuian harga BBM untuk menghindari krisis APBN.,10-Oct-22,6,10,71,Rita Margareta,@RitaMargareta5,,1,0.5,0.5,0.5,1
"Zulfan Orang goblok... Penikmat APBN tpi nyinyir ke pemerintah 
  @KSPgoid
  pasukan nya 
  @PlateJohnny",14-Oct-22,11,4,23,Sarasa Sariksa,@SarasaSariksa,,0.5,0.5,0.5,0.5,0.5
"Besarnya beban subsidi & kompensasi dlm APBN, maka agar keseimbangan APBN dalam jangka panjang tetap dapat terjaga, kebijakan subsidi perlu diarahkan supaya lebih tepat sasaran.
  
  Peran & partisipasi masyarakat sangat penting dalam mengawal pelaksanaan APBN 2023.
  
  https://m-harianjogja-com.cdn.ampproject.org/v/s/m.harianjogja.com/opini/read/amp/2022/08/27/543/1110005/opini-menjaga-kesehatan-apbn-2023?amp_gsa=1&amp_js_v=a9&usqp=mq331AQKKAFQArABIIACAw%3D%3D#amp_tf=Dari%20%251%24s&aoh=16659582973018&referrer=https%3A%2F%2Fwww.google.com&ampshare=https%3A%2F%2Fm.harianjogja.com%2Fopini%2Fread%2F2022%2F08%2F27%2F543%2F1110005%2Fopini-menjaga-kesehatan-apbn-2023Ã¢â‚¬Â¦",17-Oct-22,20,3,22,2-Jun,@Revenge00810455,,1,0,0.5,0.5,0.5
iso ngitung opo pura pura bego untuk dienthit uang apbn apbd,17-Oct-22,1,1,3,kak rose rose,@kakroserose1,,0.5,0,0.5,0.5,0.5
"Kereta ngeruk APBN 4,3 triliun.",13-Oct-22,2,1,5,Boneka Oligarki @mukidi kang ngibul,@MukidiNgibul,,0.5,0,0.5,0.5,0.5
"Nasdrun kl mikirin bangsa Dan negara nggak Akan mencalonkan Bapak politik identitas . Mereka yg mencalonkan Beliau punya 2 motif , merampok APBN dengan santun Dan mengekploitasi Sumber Daya Alam gila2 an sampai negara bangkrut demi dompet pribadi .",12-Oct-22,6,3,2,holy money,@arifinpribadi,,0.5,0,0.5,0.5,0.5
"Jokowi Ingkar Janji, proyek kereta api cepat Jakarta Bandung pake uang APBN 3,2 Triliun
  
  Proyek ini mengalami pembengkakan biaya hingga trilyunan yang berpotensi merugikan keuangan negara.
  
  Source: Kompas com",17-Oct-22,2,1,6,Aldi Djayadireja,@jose_asep,,0.5,0,0.5,0.5,0
"Hoax ?
  Baca rencana anggaran Ibu Kota bhw sarana yg dibangun dari dana APBN hanya jalan umum, istana, gedung DPR/MPR, Kepolisian, TNI - sementara yg lain krn tdk dibiayai APBN berarti akan menyewa.",9-Oct-22,40,15,154,Muhammad Said Didu,@msaid_didu,,0.5,0.5,0.5,0.5,0.5
"No Debat
  Kompor gaaas
  
  Mau cobaÃ‚Â² jadi Presiden, maaf tujuan sesungguhnya GARONG APBN & khilafah
  
  Salam, mayoritas NKRI",15-Oct-22,8,1,11,Agung Raka,@AgunQRAKa99,,0.5,0,0.5,0.5,0
"Nusa Tenggara Timur Mendukung Penuh Pengalihan BBM Subsidi Agar Tak Membebani APBN
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",17-Oct-22,0,0,0,Hanny Wulandari,@HannyWulandar16,,1,0.5,0.5,0.5,1
"Penyesuaian harga BBM jalan keluar selamatkan apbn dan ekonomi negara. Ini keputusan tepat yang sangat membantu masyarakat kurang mampu, memang hebat pemerintah kita dukung*",14-Oct-22,0,0,2,Dian pranowo,@dian_pranowo,,1,1,0.5,0.5,1
"Anthony Budiawan: Jika Logika Ngawur Romli Berlaku, Berbagai Kasus APBN Harus Dipidana KPK!",12-Oct-22,23,7,63,KBA NEWS,@kba_news,,0.5,0.5,0.5,0.5,0.5
"Hari ini jumlah santri, tidak kurang dari 5 juta santri di 28 ribu pesantren. Mereka ini adalah masa depan kita. Mereka harus terus mendapatkan dukungan dan dorongan dan fasilitas dari pemerintah dari negara dari APBN,Ã¢â‚¬Â kata Gus Muhaimin",16-Oct-22,7,1,13,Fraksi PKB DPR RI,@FraksiPKB,,0.5,0.5,0.5,0.5,0.5
"Manfaat APBN
  
  Mari kita simak bersama 
  
  #BelajarTanpaBatas",10-Oct-22,5,0,3,Balai Diklat Kepemimpinan,@balaidiklatpim,,0.5,0.5,0.5,0.5,0.5
Update info APBN 2022 yuuukÃ¢â‚¬Â¦,12-Oct-22,0,0,0,Yoepidha Soemantri,@YoepidhaS,,0.5,0.5,0.5,0.5,0.5
"Dilema Proyek Kereta Cepat, Pilih China yang Lebih Murah, tapi Biayanya Malah Bengkak.
  
  Mungkinkah Ada Permainan Dibalik Tender Proyek Kereta Cepat Jakarta - Bandung ini Sehingga Begitu Lambat, Bermasalah dan Membebani APBN???
  Audit dan Selidiki.",17-Oct-22,1,1,3,My Putun,@myputun,,0.5,0,0.5,0.5,0.5
"The government's commitment to managing the State Revenue and Expenditure Budget (APBN) for energy infrastructure development by installing 450 lighting units on public roads whose benefits are directly felt by the people of Papua
  #WestPapuan",16-Oct-22,0,16,11,Kessy.,@bn_1c,,0.5,1,0.5,0.5,1
Arsitektur APBN tahun 2023 dirancang untuk memperkokoh fondasi perekonomian agar mampu bertahan menghadapi gejolak perekonomian. APBN 2023 didesain tetap optimis sekaligus dengan kewaspadaan yang tinggi untuk mengantisipasi ketidakpastian,13-Oct-22,0,1,4,Kanwil DJPb Prov. NTT,@djpbntt,,0.5,1,0.5,0.5,0.5
"Subsidi BBM Bebani APBN, Subsidi Harus Dialihkan Ke Sektor Strategis
  
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",17-Oct-22,1,0,1,Meylinda,@Meylindarichez,,1,0.5,0.5,0.5,1
"Jokowi menekankan Indonesia harus memiliki berbagai skenario atau simulasi menghadapi tekanan global. Tak cukup hanya untuk satu kondisi saja.
  #JumatBerkah 
  Siswa Lesti 
  #apbn #PNS",13-Oct-22,2,0,13,Curhatan Publik,@curhatanpublik,,0.5,0.5,0.5,0.5,0.5
"INGAT! SUBSIDI BBM BEBANKAN APBN,",16-Oct-22,0,0,0,Cintya putri,@Cintyaputri856,,1,0,0.5,0.5,0.5
"Alasan pemerintah menyesuaikan harga BBM untuk mengurangi beban APBN 
  Gorontalo
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",17-Oct-22,3,2,3,Diana Usman,@DianaUsman10,,1,0.5,0.5,0.5,1
"Subsidi BBM terlalu besar bebani APBN
  
  Daerah Istimewa Yogyakarta
  Harga BBM Yogyakarta 
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",17-Oct-22,1,0,2,dweecan,@dweecandraa,,1,0,0.5,0.5,1
"Janji gak pakai APBN, tapi pakai APBN. Membebani rakyat. KPK harus turun tangan usut pembekakan biaya kereta cepat Jakarta Bandung.",13-Oct-22,4,2,24,Rj Brana,@RjBrana,,0.5,0,0.5,0.5,0
APBN adalah katalis yang sangat penting untuk belanja produk dalam negeri.,17-Oct-22,0,0,2,Republika.co.id,@republikaonline,,0.5,0.5,0.5,0.5,0.5
"Cukup sudah subsidi BBM bebani APBN.
  Jambi
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",16-Oct-22,0,0,1,Bautista Cabello,@bandifains4230,,1,0.5,0.5,0.5,1
"Sebab dengan adanya investor baru yang masuk dan berinvestasi di jalan tol, akan menciptakan diversifikasi pendanaan pembangunan infrastruktur. Sehingga nantinya pembangunan infrastruktur jalan tol tidak hanya mengandalkan dari APBN
  @erickthohir
  
  #BangkitBersamaET",9-Oct-22,16,0,20,Ã•Â¦ÃŠÅ Ã‰â€ºÃ‰â€ºÃ•Â¼Ã‰â€“Ã‰Â¦Ã‡Å¸,@Athaya_Abida,,0.5,1,0.5,0.5,1
"Dana subsidi dan kompensasi energi di APBN 2022 melonjak tiga kali lipat hingga menyentuh Rp 502 triliun. 
  Penguatan alokasi APBN ke sektor produktif akan lebih berkeadilan dan memberi persamaan akses bagi masyarakat untuk maju dan menaiki tangga status sosial ekonom",17-Oct-22,19,2,19,Loli,@Anggita_lung,,0.5,0,0.5,0.5,0.5
Penyesuaian harga BBM subsidi sangat berkorelasi dengan upaya menjaga kekuatan fiskal nasional karena sejauh ini APBN terus saja terbebani,14-Oct-22,1,4,30,Ezmeraldo Lagman,@ezmei18,,0.5,0,0.5,0.5,1
"Cukup Sudah subsidi BBM Bebani APBN.
  Jambi
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",16-Oct-22,0,0,1,Bautista Cabello,@bandifains4230,,1,0,0.5,0.5,1
"Orang orang politik kalo bener bener ngelakuin jabatannya dengan bener tuh aslinya susah ya. Kayak dpr, dpd, bahas apbn. Kalo dipikirin bakal senjlimet apa. Mana ini luas banget kan negaranya. Tapi sayangnya malah disalahgunakan :)",17-Oct-22,0,1,0,mumet,@axxjjae,,0.5,0,0.5,0.5,0
"Ngomong kok mencla mencle...
  Sebelumnya katanya Apbn tekor, maka hrg Bbm dinaik2kan..
  Wong ekonomi amburadul, utang menggunung,rakyat miskin meningkat, dll. Sekarang bilang terbaik di dunia ?!
  Parameter nya apa 'doel ?! 
  @korantempo
  @fnncoid
  @geloraco
  @democrazymedia
  @RamliRizal",12-Oct-22,10,3,34,@ProKebenaranKejujuranKeadilan(VeritasProbitasJ).,@baharst28,,0.5,0,0.5,0.5,0
"Upaya Menteri BUMN Erick Thohir membangun infrastruktur melalui pendanaan dari investor strategis, menjadi upaya terbaik diversifikasi pendanaan infrastruktur yang mengurangi ketergantungan terhadap Anggaran Pendapatan dan Belanja Negara (APBN).
  @erickthohir
  #BangkitBersamaET",9-Oct-22,16,0,17,Aprilia wiji saputri,@Aprilia_wiji,,0.5,1,0.5,0.5,1
"Adanya Penyesuaian Harga BBM demi APBN Sehat, Dan Subsidi BBM tepat sasaran
  
  #BBMSubsidi
  #BBMBersubsidi
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM
  Banten",14-Oct-22,0,0,3,erwin torres,@erwintorres06,,1,0.5,0.5,0.5,1
"Audit dulu penggunaan dana influencer dari APBN, tanpa itu sama dengan omong kosong",14-Oct-22,2,0,38,Randy IH,@ilhamrandy10,,0.5,0,0.5,0.5,0.5
Progress APBN Kita....,13-Oct-22,0,0,1,Hariyanto,@Hariyantoo76,,0.5,0.5,0.5,0.5,0.5
"1)Kalau soal transfer gak ada ya gak mungkin BPK nyataka FE layak digelar
  2) Lu kira MotoGp mandalika yg memakai APBN kontrak 10 tahun gak melewati masa jabatan junjungan elu?",12-Oct-22,5,9,30,Eric,@Waras4ever,,0.5,0.5,0.5,0.5,0.5
"Diversifikasi pendanaan infrastruktur adalah salah satu terobosan 
  @erickthohir
  , dlm membangun banyak infrastruktur namun sekaligus mengurangi ketergantungan pada APBN.
  
  #BangkitBersamaET",9-Oct-22,10,1,10,Atee,@K412R4,,0.5,1,0.5,0.5,1
"Klo yg pake APBN dan membebankan Rakyat, lu diem2 aja? 
  Itu namanya Tolol",16-Oct-22,0,0,0,T.Prastyo,@naval_tedy,,0.5,0,0.5,0.5,0
"Training activities at 1st APBn Ligiripukhuri. 
  @assampolice
  @CMOfficeAssam",12-Oct-22,12,2,184,GP Singh,@gpsinghips,,0.5,0.5,0.5,0.5,0.5
"Lah emang gak Tau apa, tuh DP 0% , penebang pohon di Monas hingga terlihat cerah, patung sepatu , rotan ajaib, Oce Oce , lobang resapan, jalan berkelir buat kaki , sepeda .... banyak sekali, yg bagus bagi2 hibah uang APBN buat ormas, di beliin kelebihan bayar .... nih kan",14-Oct-22,4,3,27,Bowodoel,@bowodoel,,0.5,0,0.5,0.5,0
"Subsidi BBM bebani APBN
  
  Kepulauan Riau dukung penyesuaian harga BBM
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",17-Oct-22,0,0,1,pejuangiman,@pejuangiman2,,1,0.5,0.5,0.5,1
"PENGALIHAN SUBSIDI BBM UNTUK PENYELAMATAN APBN YANG MEMBENGKAK!
  
  Jambi
  
  #BBMSubsidi
  #BBMBersubsidi
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",13-Oct-22,0,1,1,Gerbang Utama,@gerbang_utama,,1,0,0.5,0.5,1
Dukung Langkah pemerintah mengendalikan anggaran APBN. Sumatera Utara #BBMSubsidi #BBMBersubsidi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #SemuaDemiKesejahteraan #CerdasPakaiBBM #BijakPakaiBBM,12-Oct-22,4,1,2,Clara Puspita,@ClaraPu19417438,,1,0.5,0.5,0.5,1
"Subsidi BBM 502T Dapat Dipakai Untuk Bangun Jalan Tol Atau Sekolah
  Subsidi BBM Bebani APBN
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM
  Jawa Barat",17-Oct-22,0,2,1,Grace Keana,@GraceKeana,,1,0.5,0.5,0.5,1
"Sesuai proposal dari pemerintah China,mega proyek ini mulanya diperhitungkan membutuhkan biaya Rp 86,5 T & haram menggunakan duit APBN.Kini biaya proyek mengalami pembengkanan hingga triliunan rupiah & boleh didanai uang negara.
  B to B kok pake APBN?",17-Oct-22,2,2,1,M.Margani,@MMargani5,,0.5,0,0.5,0.5,0.5
Pengalihan Subsidi BBM Demi APBN Sehat dan Subsidi Tepat Sasaran.,16-Oct-22,0,0,0,eveline Monica,@evelinemonicaa,,1,0.5,0.5,0.5,
"Subsidi sudah sangat berat membebani APBN, memang tepat sudah subsdidi di alihkan ke sektor yang lebih dapat menghasilkan
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM 
  Aceh Info",17-Oct-22,18,14,18,Yvette Medina,@YvetteM61818117,,1,0,0.5,0.5,1
"Subsidi BBM bebani APBN
  
  Sulawesi Tengah dukung Pemerintah. 
  
  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #CerdasPakaiBBM #BijakPakaiBBM",17-Oct-22,0,0,0,Antonio Dokoke,@dokokez,,1,0.5,0.5,0.5,1
"kereta api cepat, ingkar
  ikn, ingkar
  stop ""impor"", ingkar
  dolar dibawah sepuluh ribu, membual ..
  .. 
  #JKWIngkarJanji
  #JKWIngkarJanji
  ..",16-Oct-22,17,5,26,TimPakuL,@timpakul_89,,0.5,0,0.5,0.5,0
"Pemerintah memastikan tidak akan menaikkan gaji pegawai negeri sipil (PNS) atau Aparatur Sipil Negara (ASN) pada tahun depan. Sebab tidak ada ketentuan tersebut dalam anggaran pendapatan dan belanja negara (APBN) 2023.
  
  Selengkapnya di http://Republika.co.id
  
  #republika",11-Oct-22,6,12,20,Republika.co.id,@republikaonline,,0.5,0.5,0.5,0.5,0.5
"Pengalihan Subsidi BBM Demi APBN Sehat
  #BBMSubsidi
  #BBMBersubsidi
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM
  Sumatera Selatan",14-Oct-22,5,4,7,Tardin Shiya,@ShiyaTardin,,1,0.5,0.5,0.5,1
"Belum pulih perekonomian masyarakat akibat pandemi covid 
  Sudah diberikan beban baru dengan kenaikan BBM, tapi di sisi lain memaksa percepatan pembangunan dengan menggunakan APBN. 
  
  #JKWIngkarJanji
  #JKWIngkarJanji",16-Oct-22,16,2,25,J4_N0312,@Janur_1402,,0,0,0.5,0.5,0
"Bebani APBN
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM 
  Sulawesi Utara",17-Oct-22,0,0,1,Diego Mines,@diego_mines,,0.5,1,0.5,0.5,1
Ooo ini proyek yang konon katanya TIDAK PAKAI APBN itu ya pak dhe ???... Omonganmu kok MENCLA MENCLE terus ra tau bener to pak dhe... Mbok ya sekali - kali kalo ngomong yg bener gitu lo pak dhe... ga usah pake NGIBUL bin NGGEDABRUSSS...,13-Oct-22,4,22,68,STOP Mencla Mencle !!!,@BobbySe84163126,,0.5,0,0.5,0.5,0
"Adanya investor baru yang masuk dan berinvestasi contoh untuk jalan tol, akan menciptakan diversifikasi pendanaan pembangunan infrastruktur. Sehingga nantinya pembangunan infrastruktur seperti jalan tol tidak hanya mengandalkan dari APBN.
  
  #BangkitBersamaET 
  @erickthohir",9-Oct-22,15,0,16,Dinie,@twuicei,,0.5,1,0.5,0.5,1
"Timely action by CN S Hussain of 2nd APBN, saved 2 small children, who had fallen into a deep ditch, from drowning, at Panbazaar day before.
  
  Sh 
  @hardispeaks
  , CP Guwahati honoured & rewarded the brave act of the Policeman.
  
  Such acts inspire us to strive harder for serving people",12-Oct-22,14,7,128,Guwahati Police,@GuwahatiPol,,0.5,0.5,0.5,0.5,0.5
"Josh Max. 22nd APBn Likabali Dhemaji. 
  @assampolice
  @CMOfficeAssam",10-Oct-22,8,3,141,GP Singh,@gpsinghips,,0.5,0.5,0.5,0.5,0.5
"Two Rohingya community leaders, known as Majhi, were killed in an attack by miscreants at the Ukhia refugee camp in Cox's Bazar.
  Assistant Superintendent of Police (ASP) of 8 Armed Police Battalion (APBn) Md Farooq Ahmed said that the incident took place in Block A-18 of Tanzimar",15-Oct-22,0,0,0,Mr Aarif,@MrAarif76384845,,0.5,0.5,0.5,0.5,0.5
"UU APBN Tahun Anggaran 2023 sudah disahkan.
  
  UU APBN Tahun Anggaran 2023 disepakati oleh pemerintah dan 
  @dpr_ri
  dalam Rapat Paripurna yang diselenggarakan hari ini (29/09)
  #Indonesia
  #PulihBersama 
  #G20Indonesia
  @KemenkeuRI",17-Oct-22,2,2,4,satumerahputih.com,@elkrova,,0.5,0.5,0.5,0.5,0.5
"Subsidi BBM bebani APBN harus segera melakukan tindakan 
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM Jawa Barat",17-Oct-22,0,0,0,Bajing AN,@wydujyxo,,1,0.5,0.5,0.5,1
calon beban apbn negara ya seonggok jancok macam ni,15-Oct-22,1,1,97,Everin,@evil_ryn,,0.5,0.5,0.5,0.5,0.5
"Wamenkeu Suahasil Nazara mengatakan, APBN harus dijaga kesehatannya agar dapat terus menahan guncangan dari ancaman ketidakpastian global. Salah satu caranya dapat dilakukan dengan meningkatkan konsumsi produk dalam negeri.
  @jokowi",14-Oct-22,4,0,6,sandra,@sandra_hut,,0.5,0.5,0.5,0.5,0.5
"Pengesuaian harga BBM untuk hemat APBN
  #BBMSubsidi
  #BBMBersubsidi
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM
  Sulawesi Utara",12-Oct-22,2,0,2,Tuama Minahasa,@TuamaMinahasa20,,1,0.5,0.5,0.5,1
Ngramban Sekedar meringan kan APBN,12-Oct-22,0,0,1,ramane amy,@abimany24838163,,0.5,0.5,0.5,0.5,0.5
"Pembiayaan bunga utang naik teruusssss
  Merokeeettt
  
  Pembiayaan utang tinggi = makin sedikit porsi APBN yang bisa digunakan untuk belanja produktif = menghambat kemajuan ekonomi.
  
  Pemerintah harus hati-hati
  
  #fraksipksdprri 
  #BersamaMelayaniRakyat 
  #PKSPelayanRakyat",14-Oct-22,15,1,32,Fraksi PKS DPR RI,@FPKSDPRRI,,0.5,0,0.5,0.5,0.5
Ya dong loe kan udah dibayar dari anggaran APBN masa loe tinggalin seh.. prestasi ngibulpun tetap di jilatin yang penting cuan.. kalo mau naikin elektabilitas ganjar kayak ini nih yang dibuang dari komisaris otaknya waras bukan kayak buzzerp kompak jadi provocator,12-Oct-22,0,0,0,Istiqomah My Life,@Juniset87794855,,0.5,0.5,0.5,0.5,0.5
"Penyesuaian BBM berguna menguatkan APBN negara dan berfungsi untuk menjalankan program pro rakyat. 
  
  Kepulauan Bangka Belitung
  
  #BBMSubsidi
  #BBMBersubsidi
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",13-Oct-22,1,2,4,Gardu85,@Gardu85,,1,0.5,0.5,0.5,1
"Penyesuaian harga BBM langkah tepat selamatkan APBN 
  Kepulauan Bangka Belitung
  
  #BBMSubsidi
  #BBMBersubsidi
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",13-Oct-22,1,0,3,PLAT MIRAH,@plat_mirah,,1,0.5,0.5,0.5,1
"Proyek Kereta Cepat Indonesia China. 
  
  Ibu Kota Baru, Nusantara. 
  
  2 proyek yang dibiayai APBN. Bokek tapi ambisi buat proyek. Untuk kepentingan siapa? 
  
  Demi IKN, properti negara di Jakarta akan dijual. Di IKN, pemerintah akan menyewa properti untuk kebutuhan operasional kerja.",11-Oct-22,4,4,24,Kimberley,@Kimberley_2022,,0.5,0,0.5,0.5,0
Menko Marves Luhut menyebut tak masalah apabila APBN dipakai untuk mendanai proyek Kereta Cepat Jakarta Bandung.,16-Oct-22,22,26,19,Kompas.com,@kompascom,,0.5,1,0.5,0.5,0.5
"Kebijakan 
  @erickthohir
  dlm melakukan pembangunan infrastruktur melalui pendanaan dr investor strategis adalah langkah yg baik dan patut diapresiasi.
  Hal itu bisa mengurangi ketergantungan pembangunan infrastruktur dr APBN.
  
  #BangkitBersamaET",9-Oct-22,10,0,13,Popon,@Mpon_Mponn,,0.5,1,0.5,0.5,1
Penyesuaian harga BBM sudah tepat agar APBN tetap sehat #BBMSubsidi #BBMBersubsidi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #SemuaDemiKesejahteraan #CerdasPakaiBBM #BijakPakaiBBM Banten,17-Oct-22,4,0,4,Berliana Sianipar,@sianipar1998,,1,0.5,0.5,0.5,1
"disiplin ekon yg sudah di patok di UU, defisit APBN maks 3%, utang dibatasi 60% PDB. Indepensi BI harus terus dijaga. btw. Indepensi BI tanpa disiplin fiskal tidak kredibel juga
  
  berita th 2012
  Indonesia Could Teach U.S. Some Fiscal Responsibility",17-Oct-22,10,2,9,Haryo Aswicahyono,@Aswicahyono,,0.5,0.5,0.5,0.5,0.5
"Jokowi Sentil Realisasi APBN Minim, Miris Terbesar Masih buat Gaji PNS",12-Oct-22,4,2,2,LIPUTAN6,@liputan6dotcom,,0.5,0,0.5,0.5,0
"Stop bikin hoax? Yang bikin hoax Esemka siapa? Yg bikin hoax ada 11 ribu trilyun di kantong siapa? Yg bikin hoax IKN dan KA Cepat gak pake APBN siapa? Yg bikin hoax gak mau impor, tp faktanya impor dimana-mana siapa? Dst.",15-Oct-22,7,2,94,DÃŽÂ£ÃŽâ€ºDÃ†Â§ÃŽâ€°Ã“Â¨Ã†Â¬,@ryanMI6,,0.5,0,0.5,0.5,0
"Wah Anies banyak omong ya; katanya ekonomi meroketlah, ada 11 T dikantongnya, sedia masker 50 juta waktu Covid, kereta cepat sls 2019 dan tdk pk APBN . Anies.. Anies..eh",12-Oct-22,1,2,50,Ki Fuat alias Gus Teha,@topan268,,0.5,0,0.5,0.5,0
"Terkaya? Di atas Teddy Minahasa masih banyak jendral di kepolisian yang jauh lebih kaya. Imbas terlalu lama dipake oleh circle merah, dari bekas ajudan yang sekarang jadi kepala BIN, Tren budget APBN kepolisian yang terus meningkat.
  
  Meanwhile, para bayi banyak yang stunting,",15-Oct-22,3,0,8,Kucing Siluman,@sebutsajakucing,,0.5,0.5,0.5,0.5,0.5
